GAL_ID,GROUP_ID
89916,30461
89917,30462
89918,30463
89922,30464
89926,30465
89927,30466
89929,30467
89932,30468
89934,30469
89936,30470
89937,30471
89938,30472
89941,30473
89942,30474
89943,30475
89950,30476
89951,30477
89953,30478
89954,30479
89957,30480
89958,30481
89962,30482
89964,30483
89965,30484
89966,30485
89967,30486
89972,30487
89979,30488
89982,30489
89983,30490
89987,30491
89991,30492
89993,30493
89999,30494
90003,30495
90008,30496
90009,30497
90012,30498
90014,30499
90020,30500
90021,30501
90022,30502
90023,30503
90024,30504
90027,30505
90028,30506
90033,30507
90034,30508
90035,30509
90038,30510
90046,30511
90049,30512
90052,30513
90053,30514
90054,30515
90058,30516
90059,30517
90060,30518
90062,30519
90063,30520
90068,30521
90070,30522
90071,30523
90073,30524
90074,30525
90075,30526
90078,30527
90082,30528
90083,30529
90084,30530
90092,30531
90095,30532
90096,30533
90109,30534
90110,30535
90114,30536
90117,30537
90118,30538
90119,30539
90121,30540
90122,30541
90123,30542
90124,30543
90128,30544
90129,30545
90132,30546
90136,30547
90137,30548
90141,30549
90142,30550
90147,30551
90150,30552
90156,30553
90159,30554
90164,30555
90166,30556
90167,30557
90170,30558
90173,30559
90174,30560
90186,30561
90178,30562
90179,30563
90181,30564
90183,30565
90184,30566
90185,30567
90188,30568
90189,30569
90194,30570
90195,30571
90196,30572
90199,30573
90205,30574
90206,30575
90209,30576
90213,30577
90215,30578
90216,30579
90217,30580
90218,30581
90219,30582
90222,30583
90223,30584
90224,30585
90226,30586
90229,30587
90232,30588
90233,30589
90236,30590
90238,30591
90239,30592
90240,30593
90241,30594
90242,30595
90243,30596
90245,30597
90247,30598
90248,30599
90250,30600
90251,30601
90252,30602
90253,30603
90257,30604
90258,30605
90259,30606
90260,30607
90261,30608
90262,30609
90263,30610
90264,30611
90265,30612
90266,30613
90269,30614
90271,30615
90275,30616
90277,30617
90281,30618
90282,30619
90285,30620
90289,30621
90291,30622
90293,30623
90297,30624
90300,30625
90302,30626
90303,30627
90310,30628
90311,30629
90312,30630
90315,30631
90316,30632
90319,30633
90321,30634
90322,30635
90325,30636
90327,30637
90328,30638
90329,30639
90330,30640
90331,30641
90335,30642
90337,30643
90338,30644
90339,30645
90340,30646
90343,30647
90344,30648
90352,30649
90353,30650
90354,30651
90357,30652
90361,30653
90366,30654
90368,30655
90369,30656
90372,30657
90379,30658
90382,30659
90383,30660
90384,30661
90386,30662
90389,30663
90390,30664
90398,30665
90495,30666
90406,30667
90407,30668
90413,30669
90414,30670
90416,30671
90422,30672
90432,30673
90437,30674
90441,30675
90442,30676
90444,30677
90449,30678
90451,30679
90454,30680
90457,30681
90458,30682
90461,30683
90463,30684
90465,30685
90471,30686
90472,30687
90474,30688
90475,30689
90477,30690
90478,30691
90482,30692
90484,30693
90485,30694
90488,30695
90489,30696
90492,30697
90493,30698
90494,30699
90498,30700
90499,30701
90500,30702
90504,30703
90506,30704
90508,30705
90513,30706
90519,30707
90521,30708
90525,30709
90526,30710
90528,30711
90530,30712
90532,30713
90534,30714
90535,30715
90537,30716
90541,30717
90545,30718
90548,30719
90550,30720
90551,30721
90552,30722
90565,30723
90566,30724
90567,30725
90569,30726
90571,30727
90574,30728
90577,30729
90578,30730
90580,30731
90581,30732
90585,30733
90586,30734
90587,30735
90589,30736
90599,30737
90605,30738
90609,30739
90610,30740
90611,30741
90612,30742
90613,30743
90614,30744
90618,30745
90619,30746
90620,30747
90624,30748
90626,30749
90628,30750
90629,30751
90633,30752
90635,30753
90636,30754
90641,30755
90643,30756
90646,30757
90647,30758
90649,30759
90650,30760
90652,30761
90653,30762
90654,30763
90656,30764
90658,30765
90660,30766
90661,30767
90669,30768
90671,30769
90672,30770
90674,30771
90684,30772
90685,30773
90687,30774
90689,30775
90690,30776
90691,30777
90694,30778
90695,30779
90696,30780
90699,30781
90700,30782
90701,30783
90703,30784
90709,30785
90711,30786
90712,30787
90714,30788
90716,30789
90717,30790
90720,30791
90722,30792
90724,30793
90725,30794
90729,30795
90735,30796
90737,30797
90738,30798
90739,30799
90740,30800
90743,30801
90746,30802
90751,30803
90755,30804
90757,30805
90760,30806
90761,30807
90762,30808
90764,30809
90765,30810
90766,30811
90769,30812
90770,30813
90773,30814
90777,30815
90778,30816
90779,30817
90782,30818
90786,30819
90788,30820
90790,30821
90791,30822
90792,30823
90802,30824
90804,30825
90807,30826
90812,30827
90815,30828
90816,30829
90823,30830
90825,30831
90832,30832
90835,30833
90836,30834
90838,30835
90841,30836
90842,30837
90847,30838
90849,30839
90854,30840
90858,30841
90859,30842
90861,30843
90862,30844
90864,30845
90866,30846
90872,30847
90878,30848
90882,30849
90884,30850
90887,30851
90888,30852
90899,30853
90902,30854
90906,30855
90912,30856
90915,30857
90924,30858
90929,30859
90932,30860
90937,30861
90938,30862
90943,30863
90945,30864
90949,30865
90953,30866
90963,30867
90971,30868
90984,30869
90987,30870
90989,30871
90991,30872
90996,30873
90998,30874
91003,30875
91004,30876
91007,30877
91008,30878
91011,30879
91018,30880
91020,30881
91023,30882
91037,30883
91038,30884
91051,30885
91057,30886
91058,30887
91061,30888
91062,30889
91063,30890
91066,30891
91067,30892
91072,30893
91075,30894
91076,30895
91077,30896
91085,30897
91087,30898
91093,30899
91094,30900
91101,30901
91103,30902
91106,30903
91108,30904
91115,30905
91117,30906
91121,30907
91130,30908
91132,30909
91134,30910
91141,30911
91159,30912
91171,30913
91177,30914
91185,30915
91187,30916
91188,30917
91189,30918
91190,30919
91194,30920
91196,30921
91197,30922
91209,30923
91210,30924
91217,30925
91221,30926
91222,30927
91226,30928
91231,30929
91233,30930
91245,30931
91249,30932
91264,30933
91269,30934
91272,30935
91273,30936
91278,30937
91279,30938
91287,30939
91292,30940
91296,30941
91302,30942
91305,30943
91306,30944
91308,30945
91311,30946
91312,30947
91313,30948
91314,30949
91315,30950
91317,30951
91322,30952
91325,30953
91336,30954
91337,30955
91344,30956
91348,30957
91351,30958
91352,30959
91353,30960
91354,30961
91356,30962
91360,30963
91361,30964
91362,30965
91364,30966
91369,30967
91370,30968
91378,30969
91381,30970
91383,30971
91388,30972
91389,30973
91392,30974
91394,30975
91398,30976
91399,30977
91402,30978
91406,30979
91407,30980
91410,30981
91414,30982
91415,30983
91418,30984
91422,30985
91428,30986
91430,30987
91434,30988
91436,30989
91437,30990
91441,30991
91443,30992
91445,30993
91446,30994
91448,30995
91451,30996
91454,30997
91455,30998
91458,30999
91459,31000
91460,31001
91462,31002
91535,31003
91465,31004
91468,31005
91471,31006
91472,31007
91473,31008
91476,31009
91477,31010
91479,31011
91481,31012
91503,31013
91485,31014
91486,31015
91491,31016
91492,31017
91495,31018
91496,31019
91497,31020
91498,31021
91500,31022
91501,31023
91502,31024
91507,31025
91508,31026
91509,31027
91511,31028
91512,31029
91513,31030
91514,31031
91520,31032
91521,31033
91526,31034
91527,31035
91530,31036
91531,31037
91533,31038
91538,31039
91540,31040
91548,31041
91551,31042
91552,31043
91555,31044
91556,31045
91561,31046
91564,31047
91565,31048
91566,31049
91568,31050
91570,31051
91573,31052
91576,31053
91578,31054
91581,31055
91584,31056
91586,31057
91589,31058
91599,31059
91602,31060
91604,31061
91605,31062
91612,31063
91613,31064
91616,31065
91618,31066
91619,31067
91624,31068
91626,31069
91630,31070
91631,31071
91633,31072
91639,31073
91649,31074
91652,31075
91657,31076
91659,31077
91660,31078
91664,31079
91667,31080
91669,31081
91670,31082
91678,31083
91686,31084
91687,31085
91690,31086
91691,31087
91693,31088
91697,31089
91700,31090
91701,31091
91702,31092
91704,31093
91707,31094
91710,31095
91712,31096
91713,31097
91717,31098
91734,31099
91736,31100
91738,31101
91739,31102
91741,31103
91742,31104
91743,31105
91749,31106
91762,31107
91765,31108
91766,31109
91771,31110
91774,31111
91776,31112
91777,31113
91778,31114
91779,31115
91781,31116
91783,31117
91784,31118
91785,31119
91787,31120
91788,31121
91792,31122
91796,31123
91797,31124
91800,31125
91801,31126
91810,31127
91811,31128
91814,31129
91818,31130
91819,31131
91823,31132
91824,31133
91825,31134
91828,31135
91830,31136
91831,31137
91834,31138
91838,31139
91846,31140
91851,31141
91852,31142
91853,31143
91856,31144
91858,31145
91868,31146
91877,31147
91881,31148
91887,31149
91891,31150
91898,31151
91901,31152
91906,31153
91907,31154
91908,31155
91910,31156
91913,31157
91914,31158
91919,31159
91920,31160
91924,31161
91927,31162
91931,31163
91934,31164
91938,31165
91947,31166
91951,31167
91965,31168
91972,31169
91973,31170
91974,31171
91979,31172
91980,31173
91988,31174
91997,31175
91998,31176
92007,31177
92015,31178
92017,31179
92019,31180
92021,31181
92022,31182
92028,31183
92031,31184
92034,31185
92047,31186
92048,31187
92051,31188
92055,31189
92056,31190
92058,31191
92059,31192
92061,31193
92063,31194
92065,31195
92066,31196
92067,31197
92069,31198
92070,31199
92072,31200
92073,31201
92076,31202
92078,31203
92079,31204
92082,31205
92086,31206
92087,31207
92089,31208
92093,31209
92094,31210
92099,31211
92101,31212
92102,31213
92103,31214
92104,31215
92105,31216
92107,31217
92108,31218
92109,31219
92110,31220
92112,31221
92113,31222
92114,31223
92117,31224
92119,31225
92124,31226
92126,31227
92128,31228
92130,31229
92132,31230
92137,31231
92138,31232
92139,31233
92144,31234
92149,31235
92150,31236
92151,31237
92152,31238
92153,31239
92158,31240
92159,31241
92161,31242
92162,31243
92164,31244
92166,31245
92167,31246
92169,31247
92170,31248
92174,31249
92176,31250
92177,31251
92185,31252
92189,31253
92190,31254
92193,31255
92200,31256
92201,31257
92202,31258
92203,31259
92205,31260
92213,31261
92214,31262
92215,31263
92217,31264
92219,31265
92220,31266
92222,31267
92225,31268
92234,31269
92241,31270
92246,31271
92247,31272
92249,31273
92253,31274
92256,31275
92258,31276
92262,31277
92264,31278
92266,31279
92267,31280
92269,31281
92278,31282
92286,31283
92288,31284
92292,31285
92294,31286
92297,31287
92299,31288
92306,31289
92308,31290
92311,31291
92314,31292
92321,31293
92322,31294
92323,31295
92324,31296
92326,31297
92328,31298
92329,31299
92330,31300
92331,31301
92332,31302
92341,31303
92344,31304
92346,31305
92377,31306
92361,31307
92362,31308
92365,31309
92368,31310
92370,31311
92371,31312
92372,31313
92373,31314
92374,31315
92376,31316
92378,31317
92379,31318
92385,31319
92394,31320
92397,31321
92401,31322
92402,31323
92403,31324
92409,31325
92410,31326
92415,31327
92418,31328
92425,31329
92426,31330
92429,31331
92439,31332
92440,31333
92444,31334
92454,31335
92460,31336
92463,31337
92465,31338
92468,31339
92470,31340
92471,31341
92480,31342
92489,31343
92492,31344
92495,31345
92497,31346
92498,31347
92501,31348
92505,31349
92506,31350
92509,31351
92510,31352
92513,31353
92514,31354
92525,31355
92526,31356
92528,31357
92531,31358
92536,31359
92538,31360
92539,31361
92540,31362
92543,31363
92549,31364
92551,31365
92552,31366
92557,31367
92560,31368
92564,31369
92565,31370
92569,31371
92573,31372
92576,31373
92585,31374
92586,31375
92587,31376
92590,31377
92599,31378
92601,31379
92620,31380
92624,31381
92627,31382
92637,31383
92641,31384
92647,31385
92649,31386
92653,31387
92669,31388
92676,31389
92679,31390
92681,31391
92683,31392
92684,31393
92688,31394
92694,31395
92701,31396
92711,31397
92718,31398
92720,31399
92726,31400
92727,31401
92729,31402
92738,31403
92745,31404
92746,31405
92753,31406
92754,31407
92761,31408
92763,31409
92771,31410
92772,31411
92814,31412
92790,31413
92791,31414
92792,31415
92798,31416
92800,31417
92805,31418
92809,31419
92825,31420
92827,31421
92829,31422
92830,31423
92831,31424
92832,31425
92833,31426
92871,31427
92873,31428
92880,31429
92884,31430
92890,31431
92892,31432
92900,31433
92911,31434
92912,31435
92915,31436
92919,31437
92921,31438
92929,31439
92930,31440
92931,31441
92933,31442
92935,31443
92943,31444
92945,31445
92954,31446
92957,31447
92963,31448
92977,31449
92985,31450
92987,31451
92993,31452
93001,31453
93002,31454
93003,31455
93004,31456
93007,31457
93013,31458
93014,31459
93015,31460
93016,31461
93027,31462
93028,31463
93029,31464
93030,31465
93031,31466
93032,31467
93033,31468
93041,31469
93043,31470
93044,31471
93051,31472
93054,31473
93062,31474
93064,31475
93065,31476
93073,31477
93077,31478
93078,31479
93079,31480
93080,31481
93081,31482
93084,31483
93086,31484
93089,31485
93091,31486
93092,31487
93096,31488
93097,31489
93098,31490
93100,31491
93101,31492
93105,31493
93106,31494
93109,31495
93113,31496
93114,31497
93116,31498
93121,31499
93129,31500
93137,31501
93143,31502
93147,31503
93148,31504
93151,31505
93153,31506
93156,31507
93160,31508
93161,31509
93178,31510
93179,31511
93190,31512
93197,31513
93199,31514
93203,31515
93205,31516
93209,31517
93211,31518
93212,31519
93214,31520
93219,31521
93223,31522
93228,31523
93230,31524
93232,31525
93233,31526
93235,31527
93236,31528
93237,31529
93240,31530
93241,31531
93245,31532
93251,31533
93255,31534
93256,31535
93259,31536
93261,31537
93264,31538
93269,31539
93271,31540
93282,31541
93285,31542
93288,31543
93294,31544
93295,31545
93306,31546
93307,31547
93308,31548
93312,31549
93313,31550
93315,31551
93318,31552
93319,31553
93322,31554
93324,31555
93325,31556
93328,31557
93332,31558
93333,31559
93340,31560
93341,31561
93344,31562
93345,31563
93348,31564
93356,31565
93358,31566
93361,31567
93367,31568
93368,31569
93370,31570
93373,31571
93374,31572
93375,31573
93377,31574
93378,31575
93382,31576
93383,31577
93384,31578
93387,31579
93388,31580
93389,31581
93395,31582
93396,31583
93423,31584
93398,31585
93400,31586
93409,31587
93413,31588
93416,31589
93418,31590
93419,31591
93422,31592
93426,31593
93428,31594
93429,31595
93430,31596
93432,31597
93434,31598
93486,31599
93443,31600
93456,31601
93460,31602
93464,31603
93467,31604
93469,31605
93472,31606
93476,31607
93477,31608
93480,31609
93483,31610
93491,31611
93492,31612
93494,31613
93495,31614
93497,31615
93498,31616
93499,31617
93500,31618
93505,31619
93507,31620
93508,31621
93512,31622
93513,31623
93514,31624
93518,31625
93519,31626
93521,31627
93523,31628
93528,31629
93535,31630
93545,31631
93550,31632
93553,31633
93557,31634
93560,31635
93561,31636
93565,31637
93568,31638
93572,31639
93578,31640
93579,31641
93580,31642
93585,31643
93587,31644
93588,31645
93592,31646
93593,31647
93594,31648
93597,31649
93604,31650
93606,31651
93608,31652
93609,31653
93613,31654
93614,31655
93619,31656
93624,31657
93626,31658
93633,31659
93640,31660
93642,31661
93645,31662
93649,31663
93652,31664
93653,31665
93655,31666
93659,31667
93671,31668
93673,31669
93675,31670
93676,31671
93682,31672
93684,31673
93691,31674
93695,31675
93701,31676
93702,31677
93703,31678
93706,31679
93713,31680
93715,31681
93719,31682
93721,31683
93724,31684
93726,31685
93732,31686
93735,31687
93740,31688
93742,31689
93749,31690
93754,31691
93758,31692
93760,31693
93763,31694
93765,31695
93767,31696
93770,31697
93771,31698
93774,31699
93776,31700
93777,31701
93778,31702
93788,31703
93791,31704
93793,31705
93800,31706
93802,31707
93803,31708
93805,31709
93806,31710
93811,31711
93812,31712
93814,31713
93817,31714
93818,31715
93821,31716
93833,31717
93834,31718
93836,31719
93838,31720
93841,31721
93843,31722
93845,31723
93847,31724
93851,31725
93853,31726
93858,31727
93859,31728
93860,31729
93861,31730
93865,31731
93867,31732
93871,31733
93877,31734
93883,31735
93892,31736
93893,31737
93898,31738
93899,31739
93904,31740
93905,31741
93906,31742
93915,31743
93918,31744
93928,31745
93931,31746
93936,31747
93938,31748
93939,31749
93941,31750
93944,31751
93945,31752
93949,31753
93950,31754
93951,31755
93952,31756
93953,31757
93955,31758
93956,31759
93959,31760
93964,31761
93966,31762
93968,31763
93971,31764
93981,31765
93989,31766
93991,31767
93992,31768
93994,31769
93998,31770
94000,31771
94011,31772
94013,31773
94016,31774
94017,31775
94020,31776
94023,31777
94026,31778
94029,31779
94036,31780
94038,31781
94044,31782
94045,31783
94047,31784
94050,31785
94052,31786
94056,31787
94059,31788
94061,31789
94062,31790
94067,31791
94068,31792
94070,31793
94071,31794
94073,31795
94076,31796
94077,31797
94078,31798
94079,31799
94099,31800
94103,31801
94105,31802
94107,31803
94110,31804
94111,31805
94113,31806
94114,31807
94115,31808
94120,31809
94123,31810
94126,31811
94127,31812
94128,31813
94132,31814
94133,31815
94140,31816
94141,31817
94144,31818
94147,31819
94148,31820
94152,31821
94153,31822
94162,31823
94168,31824
94172,31825
94176,31826
94180,31827
94183,31828
94191,31829
94199,31830
94202,31831
94203,31832
94205,31833
94206,31834
94207,31835
94209,31836
94213,31837
94218,31838
94219,31839
94223,31840
94224,31841
94238,31842
94242,31843
94244,31844
94248,31845
94250,31846
94254,31847
94255,31848
94256,31849
94257,31850
94260,31851
94264,31852
94268,31853
94271,31854
94272,31855
94273,31856
94278,31857
94283,31858
94285,31859
94293,31860
94294,31861
94296,31862
94299,31863
94300,31864
94308,31865
94313,31866
94318,31867
94323,31868
94324,31869
94329,31870
94335,31871
94337,31872
94341,31873
94345,31874
94347,31875
94349,31876
94351,31877
94353,31878
94354,31879
94356,31880
94362,31881
94365,31882
94372,31883
94374,31884
94381,31885
94386,31886
94387,31887
94389,31888
94392,31889
94400,31890
94415,31891
94403,31892
94407,31893
94409,31894
94410,31895
94413,31896
94414,31897
94417,31898
94420,31899
94421,31900
94422,31901
94426,31902
94429,31903
94430,31904
94431,31905
94433,31906
94434,31907
94435,31908
94436,31909
94440,31910
94442,31911
94444,31912
94445,31913
94449,31914
94451,31915
94453,31916
94454,31917
94455,31918
94457,31919
94459,31920
94460,31921
94461,31922
94464,31923
94467,31924
94468,31925
94471,31926
94475,31927
94483,31928
94486,31929
94495,31930
94498,31931
94500,31932
94501,31933
94503,31934
94505,31935
94506,31936
94510,31937
94512,31938
94513,31939
94515,31940
94517,31941
94519,31942
94522,31943
94524,31944
94527,31945
94535,31946
94537,31947
94539,31948
94541,31949
94551,31950
94554,31951
94555,31952
94557,31953
94558,31954
94561,31955
94562,31956
94564,31957
94567,31958
94568,31959
94572,31960
94573,31961
94574,31962
94591,31963
94592,31964
94593,31965
94601,31966
94604,31967
94605,31968
94608,31969
94611,31970
94613,31971
94618,31972
94621,31973
94623,31974
94625,31975
94626,31976
94632,31977
94635,31978
94642,31979
94644,31980
94645,31981
94655,31982
94656,31983
94662,31984
94667,31985
94670,31986
94684,31987
94685,31988
94688,31989
94691,31990
94694,31991
94697,31992
94700,31993
94702,31994
94704,31995
94705,31996
94720,31997
94721,31998
94724,31999
94730,32000
94732,32001
94733,32002
94736,32003
94748,32004
94757,32005
94758,32006
94764,32007
94765,32008
94766,32009
94769,32010
94770,32011
94773,32012
94776,32013
94782,32014
94783,32015
94788,32016
94803,32017
94815,32018
94817,32019
94818,32020
94823,32021
94829,32022
94833,32023
94834,32024
94835,32025
94840,32026
94841,32027
94842,32028
94843,32029
94845,32030
94848,32031
94850,32032
94851,32033
94852,32034
94855,32035
94856,32036
94857,32037
94858,32038
94860,32039
94862,32040
94863,32041
94864,32042
94865,32043
94866,32044
94867,32045
94868,32046
94870,32047
94872,32048
94874,32049
94876,32050
94879,32051
94882,32052
94883,32053
94884,32054
94886,32055
94892,32056
94898,32057
94903,32058
94904,32059
94905,32060
94906,32061
94907,32062
94911,32063
94914,32064
94915,32065
94919,32066
94929,32067
94932,32068
94938,32069
94939,32070
94941,32071
94944,32072
94946,32073
94948,32074
94949,32075
94950,32076
94952,32077
94954,32078
94955,32079
94959,32080
94967,32081
94970,32082
94971,32083
94973,32084
94975,32085
94982,32086
94989,32087
94991,32088
94992,32089
94998,32090
95001,32091
95005,32092
95009,32093
95010,32094
95011,32095
95015,32096
95016,32097
95017,32098
95020,32099
95023,32100
95024,32101
95025,32102
95026,32103
95031,32104
95036,32105
95038,32106
95040,32107
95044,32108
95045,32109
95046,32110
95048,32111
95055,32112
95056,32113
95058,32114
95071,32115
95073,32116
95074,32117
95078,32118
95081,32119
95082,32120
95086,32121
95087,32122
95092,32123
95093,32124
95096,32125
95098,32126
95102,32127
95106,32128
95109,32129
95112,32130
95115,32131
95116,32132
95117,32133
95118,32134
95121,32135
95122,32136
95123,32137
95126,32138
95127,32139
95137,32140
95140,32141
95141,32142
95145,32143
95154,32144
95155,32145
95159,32146
95161,32147
95167,32148
95173,32149
95174,32150
95176,32151
95178,32152
95179,32153
95181,32154
95182,32155
95185,32156
95186,32157
95188,32158
95189,32159
95191,32160
95196,32161
95198,32162
95200,32163
95205,32164
95207,32165
95213,32166
95214,32167
95217,32168
95218,32169
95219,32170
95221,32171
95222,32172
95223,32173
95224,32174
95225,32175
95228,32176
95229,32177
95230,32178
95234,32179
95235,32180
95237,32181
95238,32182
95239,32183
95240,32184
95242,32185
95243,32186
95247,32187
95248,32188
95253,32189
95254,32190
95255,32191
95257,32192
95258,32193
95260,32194
95264,32195
95266,32196
95267,32197
166225,32198
95269,32199
95282,32200
95286,32201
95287,32202
95292,32203
95294,32204
95295,32205
95297,32206
95300,32207
95301,32208
95318,32209
95309,32210
95310,32211
95311,32212
95314,32213
95316,32214
95317,32215
95320,32216
95321,32217
95328,32218
95330,32219
95331,32220
95333,32221
95338,32222
95340,32223
95342,32224
95345,32225
95346,32226
95348,32227
95349,32228
95350,32229
95353,32230
95354,32231
95356,32232
95357,32233
95361,32234
95362,32235
95363,32236
95365,32237
95367,32238
95371,32239
95372,32240
95374,32241
95376,32242
95377,32243
95382,32244
95383,32245
95387,32246
95389,32247
95393,32248
95403,32249
95404,32250
95405,32251
95411,32252
95415,32253
95416,32254
95417,32255
95421,32256
95422,32257
95423,32258
95427,32259
95429,32260
95434,32261
95436,32262
95442,32263
95448,32264
95457,32265
95459,32266
95462,32267
95463,32268
95466,32269
95468,32270
95480,32271
95482,32272
95485,32273
95487,32274
95492,32275
95495,32276
95499,32277
95502,32278
95510,32279
95513,32280
95516,32281
95519,32282
95520,32283
95522,32284
95523,32285
95531,32286
95532,32287
95537,32288
95539,32289
95544,32290
95545,32291
95550,32292
95558,32293
95559,32294
95608,32295
95601,32296
95574,32297
95581,32298
95584,32299
95593,32300
95596,32301
95600,32302
95602,32303
95609,32304
95610,32305
95611,32306
95613,32307
95616,32308
95620,32309
95622,32310
95632,32311
95633,32312
95644,32313
95646,32314
95647,32315
95648,32316
95650,32317
95654,32318
95655,32319
95658,32320
95659,32321
95662,32322
95664,32323
95668,32324
95671,32325
95672,32326
95677,32327
95686,32328
95695,32329
95700,32330
95701,32331
95708,32332
95715,32333
95718,32334
95720,32335
95722,32336
95724,32337
95728,32338
95734,32339
95735,32340
95747,32341
95749,32342
95754,32343
95756,32344
95766,32345
95768,32346
95771,32347
95775,32348
95777,32349
95778,32350
95779,32351
95780,32352
95781,32353
95785,32354
95790,32355
95793,32356
95794,32357
95797,32358
95798,32359
95800,32360
95809,32361
95811,32362
95812,32363
95813,32364
95814,32365
95815,32366
95825,32367
95830,32368
95831,32369
95834,32370
95836,32371
95837,32372
95839,32373
95847,32374
95843,32375
95844,32376
95845,32377
95846,32378
95859,32379
95852,32380
95853,32381
95856,32382
95858,32383
95863,32384
95864,32385
95869,32386
95871,32387
95872,32388
95873,32389
95878,32390
95879,32391
95880,32392
95884,32393
95888,32394
95889,32395
95891,32396
95895,32397
95896,32398
95898,32399
95900,32400
95908,32401
95910,32402
95911,32403
95916,32404
95917,32405
95918,32406
95922,32407
95923,32408
95924,32409
95925,32410
95926,32411
95927,32412
95930,32413
95931,32414
95941,32415
95943,32416
95944,32417
95945,32418
95949,32419
95952,32420
95997,32421
95954,32422
95957,32423
95960,32424
95961,32425
95963,32426
95964,32427
96003,32428
95969,32429
95974,32430
95977,32431
95980,32432
95986,32433
95987,32434
95988,32435
95989,32436
95991,32437
95992,32438
95993,32439
95995,32440
96000,32441
96001,32442
96002,32443
96006,32444
96008,32445
96011,32446
96012,32447
96013,32448
96015,32449
96026,32450
96028,32451
96036,32452
96039,32453
96040,32454
96044,32455
96045,32456
96052,32457
96056,32458
96059,32459
96061,32460
96063,32461
96066,32462
96067,32463
96068,32464
96070,32465
96074,32466
96077,32467
96078,32468
96080,32469
96081,32470
96082,32471
96083,32472
96084,32473
96085,32474
96087,32475
96089,32476
96092,32477
96095,32478
96099,32479
96102,32480
96108,32481
96109,32482
96114,32483
96116,32484
96117,32485
96119,32486
96120,32487
96121,32488
96124,32489
96128,32490
96134,32491
96135,32492
96136,32493
96137,32494
96138,32495
96139,32496
96140,32497
96141,32498
96142,32499
96149,32500
96152,32501
96153,32502
96157,32503
96159,32504
96160,32505
96162,32506
96166,32507
96168,32508
96169,32509
96171,32510
96173,32511
96174,32512
96175,32513
96176,32514
96177,32515
96180,32516
96181,32517
96182,32518
96186,32519
96187,32520
96188,32521
96190,32522
96191,32523
96193,32524
96194,32525
96195,32526
96196,32527
96198,32528
96200,32529
96202,32530
96204,32531
96205,32532
96208,32533
96209,32534
96210,32535
96217,32536
96218,32537
96222,32538
96225,32539
96226,32540
96228,32541
96229,32542
96233,32543
96237,32544
96242,32545
96247,32546
96250,32547
96252,32548
96257,32549
96259,32550
96261,32551
96264,32552
96265,32553
96268,32554
96269,32555
96276,32556
96277,32557
96282,32558
96285,32559
96286,32560
96287,32561
96290,32562
96291,32563
96297,32564
96298,32565
96303,32566
96305,32567
96311,32568
96315,32569
96317,32570
96322,32571
96324,32572
96325,32573
96326,32574
96342,32575
96349,32576
96350,32577
96351,32578
96352,32579
96353,32580
96356,32581
96360,32582
96361,32583
96363,32584
96367,32585
96368,32586
96369,32587
96370,32588
96374,32589
96375,32590
96381,32591
96383,32592
96388,32593
96389,32594
96393,32595
96394,32596
96397,32597
96398,32598
96401,32599
96404,32600
96407,32601
96410,32602
96412,32603
96413,32604
96414,32605
96424,32606
96425,32607
96426,32608
96427,32609
96430,32610
96433,32611
96436,32612
96438,32613
96439,32614
96440,32615
96448,32616
96449,32617
96451,32618
96453,32619
96454,32620
96455,32621
96457,32622
96463,32623
96465,32624
96471,32625
96473,32626
96474,32627
96481,32628
96483,32629
96484,32630
96485,32631
96489,32632
96490,32633
96492,32634
96493,32635
96497,32636
96501,32637
96502,32638
96508,32639
96511,32640
96512,32641
96514,32642
96518,32643
96520,32644
96522,32645
96534,32646
96535,32647
96537,32648
96540,32649
96544,32650
96549,32651
96552,32652
96554,32653
96556,32654
96558,32655
96559,32656
96561,32657
96562,32658
96564,32659
96567,32660
96574,32661
96575,32662
96579,32663
96582,32664
96583,32665
96586,32666
96589,32667
96591,32668
96592,32669
96594,32670
96599,32671
96600,32672
96604,32673
96608,32674
96611,32675
96613,32676
96614,32677
96615,32678
96616,32679
96618,32680
96619,32681
96622,32682
96626,32683
96634,32684
96635,32685
96639,32686
96640,32687
96647,32688
96649,32689
96654,32690
96655,32691
96656,32692
96660,32693
96664,32694
96667,32695
96668,32696
96675,32697
96677,32698
96680,32699
96691,32700
96695,32701
96697,32702
96698,32703
96699,32704
96707,32705
96712,32706
96795,32707
96714,32708
96717,32709
96718,32710
96721,32711
96722,32712
96729,32713
96731,32714
96745,32715
96752,32716
96754,32717
96755,32718
96756,32719
96757,32720
96764,32721
96765,32722
96766,32723
96770,32724
96771,32725
96772,32726
96778,32727
96780,32728
96781,32729
96783,32730
96784,32731
96785,32732
96786,32733
96792,32734
96794,32735
96796,32736
96798,32737
96799,32738
96800,32739
96806,32740
96810,32741
96811,32742
96812,32743
96814,32744
96816,32745
96817,32746
96819,32747
96821,32748
96824,32749
96826,32750
96828,32751
96829,32752
96830,32753
96831,32754
96844,32755
96853,32756
96854,32757
96855,32758
96857,32759
96861,32760
96863,32761
96864,32762
96867,32763
96878,32764
96879,32765
96881,32766
96882,32767
96884,32768
96885,32769
96886,32770
96887,32771
96890,32772
96894,32773
96895,32774
96899,32775
96900,32776
96902,32777
96905,32778
96906,32779
96909,32780
96914,32781
96915,32782
96916,32783
96918,32784
96919,32785
96925,32786
96926,32787
96927,32788
96930,32789
96931,32790
